Food code,Main food description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total
(g)","Fiber, total dietary (g)",Total Fat (g),Cholesterol (mg),"Vitamin A, RAE (mcg_RAE)",Vitamin B-6 (mg),Vitamin C (mg),Calcium (mg),"Iron
(mg)",Potassium (mg),Sodium (mg),Caffeine (mg),Alcohol (g),"Water
(g)"
77205610,"Ripe plantain meat pie, Puerto Rican style",313,12.77,21.92,"11.64","2",20.2,125,"79",0.283,12.9,34,"2",533,586,0,0,"42.25"
77230210,"Cassava Pasteles, Puerto Rican style",258,6.67,18.96,"1.8","1.3",17.18,23,"9",0.145,14.6,26,"0.56",272,981,0,0,"54.09"
77272010,Puerto Rican pasteles,213,7.08,17.43,"5.6","2.3",13.2,17,"18",0.24,10,34,"0.82",379,479,0,0,"60.15"
77316010,"Stuffed cabbage, with meat, Puerto Rican style",204,9.7,8.16,"4.58","2.4",15.08,28,"58",0.265,24.6,41,"1.37",398,725,0,0,"64.31"
77316510,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style",81,3.33,10.8,"2.31","1.8",2.87,7,"5",0.109,18.8,30,"0.92",163,148,0,0,"82.04"
77316600,Eggplant and meat casserole,96,7.11,4.67,"2.89","1.5",5.53,54,"31",0.126,4.5,57,"0.85",224,176,0,0,"81.62"
78101000,"Vegetable and fruit juice, 100% juice, with high vitamin C",46,0.3,11.15,"10.37","0",0.01,0,"36",0.016,28.5,8,"0.31",101,29,0,0,"88.4"
78101100,"Fruit and vegetable smoothie, with dairy",64,1.59,12.74,"9.17","1",0.72,2,"58",0.133,16.5,52,"0.22",295,26,0,0,"84.19"
78101110,"Fruit and vegetable smoothie, added protein",86,7.49,12.24,"8.47","1.1",0.78,3,"53",0.17,15.3,84,"0.29",311,36,0,0,"77.97"
78101115,"Fruit and vegetable smoothie, non-dairy",60,1.16,12.41,"8.71","1",0.56,0,"55",0.123,16.5,58,"0.28",276,29,0,0,"85.16"
78101118,"Fruit and vegetable smoothie, non-dairy, added protein",82,7.09,11.93,"8.04","1.2",0.64,1,"51",0.161,15.2,90,"0.35",293,39,0,0,"78.87"
78101120,"Fruit and vegetable smoothie, bottled",53,0.6,12.53,"11.15","0.7",0.26,0,"21",0.075,8.2,11,"0.42",165,6,0,0,"86.25"
78101125,"Fruit and vegetable smoothie, no dairy",63,1.09,13.78,"9.82","1",0.37,0,"47",0.13,22.1,39,"0.23",300,19,0,0,"84.09"
78101130,Vegetable smoothie,89,2.75,5.84,"2.57","2.8",6.63,4,"75",0.157,8.1,73,"0.41",349,38,0,0,"83.56"
81100000,"Table fat, NFS",677,0.58,0.36,"0.35","0",75.33,141,"782",1.126,0,19,"0.04",25,592,0,0,"22.41"
81100500,"Butter, NFS",743,0.85,0.06,"0.58","0",82.2,235,"758",0,0,21,"0.06",23,524,0,0,"15.8"
81101000,"Butter, stick",743,0.85,0.06,"0.58","0",82.2,235,"758",0,0,21,"0.06",23,524,0,0,"15.8"
81101010,"Butter, tub",731,0.49,0,"0.06","0",78.3,225,"683",0.008,0,23,"0.05",41,583,0,0,"16.72"
81101520,"Butter, light",499,3.3,0,"0","0",55.1,106,"465",0.01,0,48,"1.09",71,450,0,0,"42.1"
81102000,"Margarine, NFS",579,0.17,0.82,"0","0",65.04,1,"819",2.815,0.1,16,"0.02",27,694,0,0,"32.32"
81102010,"Margarine, stick",717,0.16,0.7,"0","0",80.71,0,"819",0.009,0.2,3,"0.06",18,751,0,0,"16.52"
81102020,"Margarine, tub",533,0.17,0.86,"0","0",59.81,1,"819",3.75,0.1,21,"0",30,674,0,0,"37.58"
81103035,"Margarine-oil blend, NFS",533,0.17,0.86,"0","0",59.81,1,"819",3.75,0.1,21,"0",30,674,0,0,"37.58"
81103040,"Margarine-oil blend, stick",717,0.16,0.7,"0","0",80.71,0,"819",0.009,0.2,3,"0.06",18,751,0,0,"16.52"
81103080,"Margarine-oil blend, tub",533,0.17,0.86,"0","0",59.81,1,"819",3.75,0.1,21,"0",30,674,0,0,"37.58"
81103090,"Butter replacement, liquid",533,0.17,0.86,"0","0",59.81,1,"819",3.75,0.1,21,"0",30,615,0,0,"37.58"
81104010,"Margarine-oil blend, tub, light",346,0.33,1.22,"0","0",37.91,0,"1330",0,0,6,"0.03",45,586,0,0,"58.98"
81104020,"Margarine-oil blend, stick, light",346,0.33,1.22,"0","0",37.91,0,"1330",0,0,6,"0.03",45,586,0,0,"58.98"
81104490,"Butter-oil blend, NFS",731,0.49,0,"0.06","0",78.3,225,"683",0.008,0,23,"0.05",41,583,0,0,"16.72"
81104500,"Butter-oil blend, stick",743,0.85,0.06,"0.58","0",82.2,235,"758",0,0,21,"0.06",23,524,0,0,"15.8"
81104510,"Butter-oil blend, tub",731,0.49,0,"0.06","0",78.3,225,"683",0.008,0,23,"0.05",41,583,0,0,"16.72"
81104550,"Butter-oil blend, light",499,3.3,0,"0","0",55.1,106,"465",0.01,0,48,"1.09",71,450,0,0,"42.1"
81106010,"Butter replacement, powder",373,2,89,"5.3","0",1,2,"0",0,0,23,"2",2,1200,0,0,"5"
81200100,"Oil or table fat, NFS",789,0.29,0.18,"0.17","0",87.67,71,"391",0.563,0,10,"0.1",12,296,0,0,"11.2"
81201000,Animal fat or drippings,841,2.23,0,"0","0",92.18,93,"0",0.029,0,5,"0.23",21,604,0,0,"3.91"
81202000,Lard,902,0,0,"0","0",100,95,"0",0,0,0,"0",0,0,0,0,"0"
81203000,"Shortening, NS as to vegetable or animal",884,0,0,"0","0",99.97,0,"0",0.001,0,1,"0.07",0,4,0,0,"0"
81204000,"Ghee, clarified butter",876,0.28,0,"0","0",99.48,256,"840",0.001,0,4,"0",5,2,0,0,"0.24"
81301000,Garlic sauce,683,1.43,2.87,"0.62","0.3",74.02,212,"682",0.124,1,37,"0.22",61,473,0,0,"20.53"
81301020,Lemon-butter sauce,671,0.8,0.74,"0.77","0",74,212,"682",0.005,3.9,20,"0.06",31,472,0,0,"23.45"
81302010,Hollandaise sauce,546,5.4,1.03,"0.77","0",57.98,466,"569",0.094,3.9,52,"0.86",57,329,0,0,"34.34"
81302040,Sandwich spread,389,0.9,22.4,"15.18","0.4",34,76,"22",0.02,0,14,"0.2",35,1000,0,0,"40.8"
81302050,Tartar sauce,211,1,13.3,"4.25","0.5",16.7,7,"11",0.044,2.3,26,"0.25",68,667,0,0,"67"
81302060,Horseradish sauce,503,1.09,10.05,"8.98","1",50.89,50,"17",0.037,0.2,12,"0.23",44,730,0,0,"35.83"
81302070,Pesto sauce,580,8.61,5.67,"0.7","1",59.17,16,"91",0.087,3.6,207,"1.87",199,988,0,0,"22.76"
81308100,Fry sauce,535,0.98,7.28,"5.74","0.1",56.16,32,"18",0.046,1,10,"0.24",85,481,0,0,"33.36"
81308200,"Sauce, NFS",109,1.66,12.65,"4.56","0.2",5.71,13,"47",0.021,0.6,39,"0.2",56,969,0,0,"77.22"
81312100,Curry sauce,94,1.36,4.96,"3.41","1.4",8.14,1,"19",0.083,5.8,21,"0.9",267,384,0,0,"83.91"
81322000,Honey butter,485,0.53,48.5,"48.54","0.1",33.85,97,"312",0.014,0.3,12,"0.27",40,218,0,0,"16.57"
82101000,"Vegetable oil, NFS",900,0,0,"0","0",100,0,"0",0,0,0,"0.16",0,0,0,0,"0"
82101300,Almond oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82101500,Coconut oil,895,0,0.84,"0","0",99.1,0,"0",0,0,1,"0.05",0,0,0,0,"0.03"
82102000,Corn oil,900,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82103000,Cottonseed oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82103500,Flaxseed oil,884,0.11,0,"0","0",99.98,0,"0",0,0,1,"0",0,0,0,0,"0.12"
82104000,Olive oil,900,0,0,"0","0",100,0,"0",0,0,1,"0.56",1,2,0,0,"0"
82105000,Peanut oil,900,0,0,"0","0",100,0,"0",0,0,0,"0.03",0,0,0,0,"0"
82105500,Canola oil,900,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82106000,Safflower oil,900,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82107000,Sesame oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82108000,Soybean oil,900,0,0,"0","0",100,0,"0",0,0,0,"0.05",0,0,0,0,"0"
82108500,Sunflower oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82108700,Walnut oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
82109000,Wheat germ oil,884,0,0,"0","0",100,0,"0",0,0,0,"0",0,0,0,0,"0"
83100100,"Salad dressing, NFS, for salads",430,1.32,5.9,"4.69","0",44.54,26,"15",0.03,0,28,"0.3",64,901,0,0,"45.68"
83100200,"Salad dressing, NFS, for sandwiches",594,0.9,3.41,"2.46","0",64.2,37,"14",0.008,0,7,"0.19",23,639,0,0,"29.56"
83101000,Blue or roquefort cheese dressing,484,1.37,4.77,"3.48","0.4",51.1,31,"14",0.037,0.7,37,"0.09",88,642,0,0,"39.71"
83101600,Bacon and tomato dressing,326,1.8,2,"2","0.2",35,4,"11",0.08,8.8,4,"0.27",108,905,0,0,"58.7"
83102000,Caesar dressing,542,2.17,3.3,"2.81","0.5",57.85,39,"9",0.025,0.3,48,"1.08",29,1209,0,0,"34.3"
83103000,Coleslaw dressing,404,0.85,22.4,"21.23","0",34.53,41,"17",0.007,0.6,9,"0.33",35,850,0,0,"39.85"
83104000,French or Catalina dressing,419,0.87,18.79,"17.43","2.4",39.07,0,"23",0.043,0,27,"0.32",108,661,0,0,"39.34"
83105500,Honey mustard dressing,464,0.87,23.33,"15.84","0.4",40.83,29,"12",0.017,0.2,12,"0.29",20,512,0,0,"32.64"
83106000,"Italian dressing, made with vinegar and oil",240,0.41,12.12,"10.77","0",21.12,0,"2",0.064,0.4,13,"0.26",84,993,0,0,"63.4"
83107000,"Mayonnaise, regular",680,0.96,0.57,"0.57","0",74.85,42,"16",0.008,0,8,"0.21",20,635,0,0,"21.65"
83108000,Vegan mayonnaise,232,0.3,16,"6","0",19.2,24,"0",0,0,0,"0",10,497,0,0,"62.7"
83109000,Russian dressing,355,0.69,31.9,"17.68","0.7",26.18,0,"29",0.097,6,13,"0.6",173,1133,0,0,"38.53"
83110000,Mayonnaise-type salad dressing,250,0.65,14.78,"10.02","0",21.6,19,"5",0.009,0,5,"0.12",36,653,0,0,"61.22"
83112000,Avocado dressing,427,1.9,7.36,"6.67","0.1",43.33,40,"10",0.01,0.2,34,"0.35",58,867,0,0,"45.03"
83112400,Creamy Italian dressing,268,0.55,11.19,"9.86","0",24.63,4,"4",0.059,0.3,15,"0.27",81,979,0,0,"60.74"
83112950,Poppy seed dressing,399,0.92,23.73,"23.39","0.3",33.33,15,"51",0.022,0.3,59,"0.25",61,933,0,0,"38.85"
83112990,Sesame dressing,443,3.1,8.6,"8.32","1",45.2,0,"2",0,0,19,"0.6",157,1000,0,0,"39.2"
83113500,Ranch dressing,430,1.32,5.9,"4.69","0",44.54,26,"15",0.03,0,28,"0.3",64,901,0,0,"45.68"
83114000,Thousand Island dressing,379,1.09,14.64,"15.18","0.8",35.06,26,"14",0,0,17,"1.18",107,962,0,0,"46.51"
83115000,Yogurt dressing,220,3.45,11.8,"9.67","0.1",18.27,58,"208",0.04,2.4,103,"0.1",146,43,0,0,"65.79"
83200100,"Salad dressing, light, NFS",160,1.5,7,"5.65","0",14,0,"11",0.03,0.4,6,"0.13",36,833,0,0,"74"
83201000,"Blue or roquefort cheese dressing, light",99,5.1,2.9,"2.82","0",7.2,1,"0",0.02,0.3,89,"0.5",5,939,0,0,"79.5"
83201400,"Coleslaw dressing, light",329,0,40,"38.73","0.4",20,25,"0",0.02,0,36,"0.26",50,1600,0,0,"37"
83201500,"Creamy Italian dressing, light",111,0.56,9.54,"8.63","0",7.78,0,"2",0.051,0.1,14,"0.23",82,882,0,0,"79.19"
83202020,"French or Catalina dressing, light",222,0.58,31.22,"16.86","1.5",11.52,0,"27",0.055,4.8,11,"0.73",107,838,0,0,"54.28"
83203000,"Caesar dressing, light",110,0.3,18.6,"16.32","0.1",4.4,2,"1",0,0,24,"0.18",29,1148,0,0,"73.2"
83204000,"Mayonnaise, light",238,0.37,9.23,"3.56","0",22.22,16,"8",0.002,0,6,"0.14",31,827,0,0,"66.13"
83204030,"Mayonnaise, reduced fat,  with olive oil",361,0.37,0,"0","0",40,33,"8",0.002,0,0,"0",31,800,0,0,"57.58"
83204050,"Mayonnaise-type salad dressing, light",158,0.65,16.4,"6.67","0",10,0,"2",0.009,0,5,"0.12",36,833,0,0,"71.2"
83204500,"Honey mustard dressing, light",207,0.98,28.26,"18.33","0.8",10,0,"1",0.02,0.4,67,"0.41",55,701,0,0,"57.19"
83205450,"Italian dressing, light",102,0.39,9.99,"9.16","0",6.68,0,"1",0.055,0,15,"0.25",90,891,0,0,"80.11"
83205560,"Ranch dressing, light",160,1.5,7,"5.65","0",14,0,"11",0.03,0.4,6,"0.13",36,833,0,0,"74"
83206000,"Russian dressing, light",141,0.5,27.6,"21.87","0.3",4,6,"2",0.009,6,19,"0.6",157,868,0,0,"65"
83206500,"Sesame dressing, light",102,0.39,9.99,"9.16","0",6.68,0,"1",0.055,0,15,"0.25",90,891,0,0,"80.11"
83207000,"Thousand Island dressing, light",195,0.83,24.06,"17.31","1.2",11.32,11,"16",0,1.5,27,"0.9",202,955,0,0,"60.73"
83208500,Korean dressing or marinade,348,3.18,12.8,"10.18","0.5",31.34,0,"0",0.07,0.1,17,"0.78",185,1845,0,0,"46.23"
83300100,"Blue or roquefort cheese dressing, fat free",115,1.52,25.6,"7.44","1.8",1.01,2,"5",0.045,0.5,51,"0.12",194,814,0,0,"68"
83300200,"Caesar dressing, fat free",131,1.47,30.73,"8.82","0.2",0.23,1,"1",0.04,0.1,33,"0.29",48,1265,0,0,"64.1"
83300250,"Creamy Italian dressing, fat free",56,1.03,10.44,"8.32","0.5",1.14,2,"4",0.003,0.3,31,"0.38",107,1094,0,0,"84.26"
83300400,"French or Catalina dressing, fat free",132,0.2,32.14,"16.45","2.2",0.27,0,"4",0,0,5,"0.58",84,853,0,0,"65.04"
83300500,"Honey mustard dressing, fat free",169,1.07,38.43,"17.75","1.2",1.47,1,"5",0.053,2.1,24,"0.36",69,1004,0,0,"56.17"
83300600,"Italian dressing, fat free",47,0.97,8.75,"8.85","0.6",0.87,2,"4",0,0.4,30,"0.4",102,1129,0,0,"85.95"
83300700,"Mayonnaise, fat free",64,0.2,15.8,"6.8","2",0,0,"2",0.002,0,6,"0.1",50,750,0,0,"81.8"
83300750,"Ranch dressing, fat free",107,1.4,20,"5.35","0",2.7,0,"1",0.02,0,36,"0.25",133,897,0,0,"74.7"
83300800,"Russian dressing, fat free",132,0.55,29.27,"16.83","3.3",1.45,5,"1",0,0,11,"0.28",122,788,0,0,"66.14"
83300900,"Salad dressing, fat free, NFS",107,1.4,20,"5.35","0",2.7,0,"1",0.02,0,36,"0.25",133,897,0,0,"74.7"
83301000,"Thousand Island dressing, fat free",132,0.55,29.27,"16.83","3.3",1.45,5,"1",0,0,11,"0.28",122,788,0,0,"66.14"
89901000,"Bacon, for use with vegetables",468,33.92,1.7,"0","0",35.09,99,"11",0.535,0,11,"0.95",499,1684,0,0,"23.65"
89901002,"Ham, for use with vegetables",117,17.99,1.57,"1.57","0",4.39,53,"13",0.394,0,9,"0.82",316,1193,0,0,"72.58"
89901004,"Beef, for use with vegetables",191,32.41,0,"0","0",6.82,99,"2",0.511,0,16,"2.96",319,67,0,0,"60.08"
89901006,"Chicken, for use with vegetables",164,26.79,0,"0","0",6.36,112,"8",0.247,0,14,"0.73",279,345,0,0,"66.02"
89901010,"Cream sauce, for use with vegetables",173,1.16,10.22,"1.16","0.1",14.38,45,"164",0.013,0.2,29,"0.09",39,938,0,0,"71.59"
89901020,"Cheese sauce, for use with vegetables",120,4.69,9.62,"0.07","0.1",6.8,20,"63",0.013,0,145,"0.08",16,908,0,0,"76.09"
89901030,"Gravy, for use with vegetables",57,0.31,11.24,"0.12","0.1",1.05,2,"0",0.01,0,7,"0.08",18,932,0,0,"84.91"
89901040,"Soy based sauce, for use with vegetables",89,1.65,20.07,"10.06","0.2",0.15,0,"0",0.03,0,9,"0.34",88,1101,0,0,"75"
89901050,"Tomato sauce, for use with vegetables",104,0.48,12.08,"11.4","0.6",6.15,0,"9",0.039,2.8,8,"0.4",119,965,0,0,"78.48"
89902000,"Avocado, for use on a sandwich",160,2,8.53,"0.66","6.7",14.66,0,"7",0.257,10,12,"0.55",485,7,0,0,"73.23"
89902010,"Cucumber, for use on a sandwich",15,0.65,3.63,"1.67","0.5",0.11,0,"5",0.04,2.8,16,"0.28",147,2,0,0,"95.23"
89902020,"Lettuce, for use on a sandwich",14,1.13,2.92,"1.38","1.2",0.14,0,"198",0.066,6,27,"0.64",168,19,0,0,"95.31"
89902030,"Mushrooms, for use on a sandwich",31,2.9,4.13,"1.98","1",0.35,0,"0",0.082,2.1,5,"0.23",371,6,0,0,"91.79"
89902040,"Onions, for use on a sandwich",38,0.86,8.46,"5.8","1.7",0.08,0,"0",0.12,8.2,17,"0.24",171,1,0,0,"90.31"
89902050,"Pepper, for use on a sandwich",22,0.91,5.13,"3.03","1.8",0.22,0,"67",0.247,97,9,"0.37",188,3,0,0,"93.3"
89902060,"Spinach, for use on a sandwich",27,2.85,2.41,"0.42","1.6",0.62,0,"283",0.195,26.5,68,"1.26",582,111,0,0,"92.52"
89902070,"Tomatoes, for use on a sandwich",20,0.82,4.04,"2.63","1.2",0.31,0,"32",0.078,16.3,10,"0.22",226,4,0,0,"94.38"
89902100,"Bacon, for use on a sandwich",494,39.36,2.01,"2.45","0",36.19,99,"11",0.535,0,13,"1.21",544,1798,0,0,"16.28"
91101000,"Sugar, NFS",401,0,99.6,"99.8","0",0.32,0,"0",0,0,1,"0.05",2,1,0,0,"0.02"
91101010,"Sugar, white, granulated or lump",401,0,99.6,"99.8","0",0.32,0,"0",0,0,1,"0.05",2,1,0,0,"0.02"
91101020,"Sugar, white, confectioner's, powdered",389,0,99.77,"97.81","0",0,0,"0",0,0,1,"0.06",2,2,0,0,"0.23"
91102010,"Sugar, brown",380,0.12,98.09,"97.02","0",0,0,"0",0.041,0,83,"0.71",133,28,0,0,"1.34"
91104100,"Sugar, cinnamon",390,0.28,98.27,"92.99","3.7",0.38,0,"1",0.011,0.3,71,"0.63",32,2,0,0,"0.76"
91106010,Sugar substitute and sugar blend,399,0,99.35,"99.22","0",0.31,0,"0",0,0,1,"0.05",2,1,0,0,"0.28"
91107000,"Sugar substitute, sucralose, powder",336,0,91.17,"80.33","0",0,0,"0",0,0,0,"0",4,0,0,0,"8.83"
91108000,"Sugar substitute, stevia, powder",0,0,100,"0","0",0,0,"0",0,0,0,"0",0,0,0,0,"0"
91108010,"Sugar substitute, stevia, liquid",51,0.8,11.99,"0.01","0.7",0,0,"0",0,0,0,"0",0,210,0,0,"87"
91108020,"Sugar substitute, monk fruit, powder",0,0,100,"0","0",0,0,"0",0,0,0,"0",0,0,0,0,"0"
91200000,"Sugar substitute, powder, NFS",349,0.66,90.14,"82.09","0",0,0,"0",0,0,0,"0.02",4,150,0,0,"8.79"
91200005,"Sugar substitute, liquid, NFS",51,0.8,11.99,"0.01","0.7",0,0,"0",0,0,0,"0",0,210,0,0,"87"
91200040,"Sugar substitute, saccharin, powder",360,0.94,89.11,"85.19","0",0,0,"0",0,0,0,"0.04",4,428,0,0,"8.75"
91200110,"Sugar substitute, saccharin, liquid",8,0.02,2.05,"1.96","0",0,0,"0",0,0,3,"0",1,13,0,0,"97.8"
91201010,"Sugar substitute, aspartame, powder",365,2.17,89.08,"80.7","0",0,0,"0",0,0,0,"0.04",4,0,0,0,"8.75"
91300010,"Syrup, NFS",265,0,69.6,"42","0",0.1,0,"0",0,0,5,"0.07",6,61,0,0,"30.1"
91300100,Pancake syrup,265,0,69.6,"42","0",0.1,0,"0",0,0,5,"0.07",6,61,0,0,"30.1"
91301030,Corn syrup,283,0,76.79,"76.77","0",0.2,0,"0",0,0,13,"0",1,62,0,0,"22.81"
91301050,Blueberry syrup,341,0,85.13,"53","0.1",0,0,"0",0.001,1.6,8,"0.04",7,0,0,0,"14.74"
91301080,Chocolate syrup,269,0,67.21,"60","0",0,0,"0",0.009,0,0,"0",122,150,18,0,"31.92"
91301081,"Chocolate syrup, light",153,1.4,34.56,"28.57","0",0.97,0,"0",0.009,0,11,"0",187,100,6,0,"62.16"
91301100,Simple syrup,184,0,45.58,"45.68","0",0.15,0,"0",0,0,2,"0.02",1,3,0,0,"54.19"
91301130,Strawberry drink syrup,261,0,65.1,"65","0",0.02,0,"0",0,0,0,"0.03",1,0,0,0,"34.82"
91301510,"Pancake syrup, light",165,0,44.55,"32.8","0",0,0,"0",0.003,0,10,"0.03",3,178,0,0,"54.9"
91302010,Honey,304,0.3,82.4,"82.12","0.2",0,0,"0",0.024,0.5,6,"0.42",52,4,0,0,"17.1"
91302020,Agave liquid sweetener,310,0.09,76.37,"68.03","0.2",0.45,0,"8",0.234,17,1,"0.09",4,4,0,0,"22.94"
91303000,Molasses,290,0,74.73,"74.72","0",0.1,0,"0",0.67,0,205,"4.72",1464,37,0,0,"21.87"
